endTime,startTime,hierarchyLevel,visitProbability,topCandidateProbability,semanticType,placeID,latitude,longitude,relativeWeekNum
2025-01-11T16:39:33.577+01:00,2025-01-11 15:34:26.777,0,0.853357,0.0,Unknown,ChIJlfzKNwSobUcR144ObzzlhfM,48.190637,16.317879,5
2025-01-11T20:39:41.507+01:00,2025-01-11 17:45:55.395,0,0.948606,0.121475,Unknown,ChIJPU4FiaEHbUcRFFyMUpNiapM,48.211859,16.373639,5
2025-01-11T20:39:41.507+01:00,2025-01-11 18:10:25.366,1,0.948606,0.378525,Unknown,ChIJHzfP-9AHbUcRzPsWSAXHdNE,48.211744,16.373854,5
2025-01-11T22:15:39.174+01:00,2025-01-11 20:50:25.980,0,0.890532,0.24754,Unknown,ChIJI85wbpwHbUcRiJL_xm_zLE4,48.204001,16.369796,5
2025-01-12T00:28:27.417+01:00,2025-01-11 22:46:11.733,0,0.980243,0.361459,Unknown,ChIJx2oWgoIHbUcRMvVm3Lylq84,48.198563,16.371700,5
2025-01-12T01:10:59.684+01:00,2025-01-12 00:37:00.377,0,0.778814,0.545154,Unknown,ChIJ_ZkAYZ0HbUcR74X5wovq_fE,48.201184,16.374133,5
2025-01-12T03:08:00.467+01:00,2025-01-12 01:40:18.434,0,0.8899,0.557217,Unknown,ChIJ0bpRKvwGbUcRaK9a9lZu1fI,48.187354,16.391645,5
2025-01-12T11:34:30.553+01:00,2025-01-12 03:19:25.764,0,0.753192,0.654738,Unknown,ChIJvwxZQ2QHbUcRb4Oi-KV0oMY,48.194053,16.389060,5
2025-01-12T12:07:04.030+01:00,2025-01-12 11:34:30.553,0,0.760355,0.152479,Unknown,ChIJGZJ3hXsHbUcRoSEOdidtTe8,48.195525,16.386131,5
2025-01-12T13:14:06.739+01:00,2025-01-12 13:09:47.483,0,0.577595,0.328836,Unknown,ChIJualQc5wHbUcRrzBxds3JZ7I,48.211547,16.361517,5
2025-01-12T14:06:54.920+01:00,2025-01-12 13:14:06.739,0,0.98513,0.230555,Unknown,ChIJ_WDSuJUHbUcR2QUpvg7vqR4,48.210821,16.358083,5
2025-01-12T14:42:04.115+01:00,2025-01-12 14:23:31.496,0,0.942043,0.671836,Unknown,ChIJ3wYgv5kHbUcRX0LEFIAWhYY,48.205658,16.364780,5
2025-01-12T15:57:49.521+01:00,2025-01-12 15:36:09.567,0,0.840509,0.0,Unknown,ChIJm6KCZnMHbUcRF0kfTP5M-HY,48.206095,16.384886,5
2025-01-12T17:42:43.457+01:00,2025-01-12 16:18:33.028,0,0.854801,0.296722,Unknown,ChIJIYudCacHbUcRzr6YiaOaoyo,48.180856,16.375371,5
2025-01-12T19:54:07.192+01:00,2025-01-12 17:57:22.801,0,0.857706,0.596457,Unknown,ChIJ0bpRKvwGbUcRaK9a9lZu1fI,48.187354,16.391645,5
2025-01-13T04:12:17.218+01:00,2025-01-12 20:04:11.914,0,0.946977,0.710993,Unknown,ChIJvwxZQ2QHbUcRb4Oi-KV0oMY,48.194053,16.389060,5
2025-01-13T07:07:41.843+01:00,2025-01-13 04:42:09.662,0,0.807079,0.928856,Unknown,ChIJm74aR6tVbEcRS5vSjRBSeiQ,48.117948,16.566258,6
2025-01-13T09:19:33.519+01:00,2025-01-13 09:11:11.000,0,0.760425,0.862204,Unknown,ChIJ41zpQhwzGUcR0ehDaKL1xSI,52.164867,20.969163,6
2025-01-13T15:39:19.800+01:00,2025-01-13 10:22:46.129,0,0.602031,0.856048,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,6
2025-01-13T15:49:13.012+01:00,2025-01-13 15:45:40.139,0,0.802199,0.420832,Unknown,ChIJVVeUACLLHkcR1IvOdg6DR5U,52.240039,20.914032,6
2025-01-13T17:47:15.137+01:00,2025-01-13 16:09:39.819,0,0.912639,0.497254,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,6
2025-01-13T16:14:00.164+01:00,2025-01-13 16:09:39.819,1,0.912639,0.475587,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,6
2025-01-13T18:21:21.430+01:00,2025-01-13 17:52:57.119,0,0.683301,0.453381,Unknown,ChIJTeWAPIzMHkcRXOfYhMkscBI,52.230146,21.002703,6
2025-01-13T20:30:28.691+01:00,2025-01-13 18:21:21.430,0,0.660796,0.242763,Unknown,ChIJaw-Ywo7MHkcRLieMmK78fRc,52.233061,20.998145,6
2025-01-14T09:51:07.277+01:00,2025-01-13 20:40:17.506,0,0.520295,0.698457,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,6
2025-01-14T11:53:19.638+01:00,2025-01-14 10:17:13.211,0,0.815161,0.378361,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,6
2025-01-14T11:53:19.638+01:00,2025-01-14 10:17:30.999,1,0.815161,0.428041,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,6
2025-01-14T12:27:26.944+01:00,2025-01-14 11:58:12.092,0,0.626704,0.098195,Unknown,ChIJ3-o1GhvNHkcRz9bt3hynnbc,52.225487,21.011420,6
2025-01-14T16:02:05.840+01:00,2025-01-14 12:27:26.944,0,0.725672,0.150431,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,6
2025-01-14T16:02:05.840+01:00,2025-01-14 14:15:20.088,1,0.725672,0.492032,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,6
2025-01-14T16:21:05.007+01:00,2025-01-14 16:07:11.486,0,0.868309,0.378621,Unknown,ChIJT2JZBrXNHkcRddoMSrO3sHs,52.223419,21.016475,6
2025-01-14T20:43:51.863+01:00,2025-01-14 16:54:26.226,0,0.950237,0.803796,Searched Address,ChIJ4XEPbe7MHkcRE7nzOMzeXR0,52.224563,21.013470,6
2025-01-14T23:23:40.940+01:00,2025-01-14 20:47:07.326,0,0.96828,0.243105,Unknown,ChIJj5eyKhrNHkcRNt1ub9V_90g,52.227314,21.015427,6
2025-01-15T09:50:38.597+01:00,2025-01-14 23:55:05.407,0,0.920587,0.795091,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,6
2025-01-15T09:59:47.835+01:00,2025-01-15 09:57:15.899,0,0.98394,0.439661,Unknown,ChIJf4EALRzLHkcRjl5zjQBeHGY,52.239290,20.915020,6
2025-01-15T11:57:59.375+01:00,2025-01-15 10:18:02.410,0,0.925371,0.463143,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,6
2025-01-15T11:49:52.266+01:00,2025-01-15 10:18:02.410,1,0.925371,0.497864,Unknown,ChIJGVrIUenMHkcRkSvEAxUOK3E,52.220656,21.009989,6
2025-01-15T11:57:59.375+01:00,2025-01-15 11:53:02.977,1,0.50232,0.639873,Unknown,ChIJs1jRHenMHkcRYbW211PIixg,52.219035,21.011858,6
2025-01-15T12:31:28.017+01:00,2025-01-15 12:07:57.341,0,0.867203,0.132356,Unknown,ChIJ3b4effPMHkcRkExradLGdhw,52.231732,21.012450,6
2025-01-15T16:27:23.466+01:00,2025-01-15 12:42:23.523,0,0.88629,0.0,Unknown,ChIJhVL4alzMHkcRKga7oYwiso4,52.242565,21.024769,6
2025-01-15T12:59:37.037+01:00,2025-01-15 12:42:23.523,1,0.88629,0.851877,Unknown,ChIJ8cYmWlzMHkcR8Me3vLWkPYA,52.243600,21.024037,6
2025-01-15T16:52:22.833+01:00,2025-01-15 16:47:16.721,0,0.666651,0.291036,Unknown,ChIJf4EALRzLHkcRjl5zjQBeHGY,52.239290,20.915020,6
2025-01-16T13:39:46.985+01:00,2025-01-15 16:56:51.124,0,0.715275,0.823079,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,6
2025-01-16T13:51:25.022+01:00,2025-01-16 13:46:14.598,0,0.664491,0.28468,Unknown,ChIJf4EALRzLHkcRjl5zjQBeHGY,52.239290,20.915020,6
2025-01-16T15:22:07.015+01:00,2025-01-16 14:14:36.016,0,0.823761,0.0,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,6
2025-01-16T15:22:07.015+01:00,2025-01-16 14:14:36.016,1,0.823761,0.405076,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,6
2025-01-16T16:08:38.870+01:00,2025-01-16 15:41:05.939,0,0.787181,0.338213,Unknown,ChIJrdSaPJ_NHkcRNi17qvYtZew,52.232717,21.016815,6
2025-01-16T17:44:48.992+01:00,2025-01-16 16:08:38.870,0,0.920191,0.288299,Unknown,ChIJm5QPjvXMHkcR5k9SNsdalN4,52.235707,21.018144,6
2025-01-16T18:44:28.998+01:00,2025-01-16 17:54:55.285,0,0.722982,0.457006,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,6
2025-01-16T17:59:00.335+01:00,2025-01-16 17:54:55.285,1,0.722982,0.534995,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,6
2025-01-16T19:39:08.834+01:00,2025-01-16 19:16:53.581,0,0.384103,0.0,Unknown,ChIJn4Q4zGrLHkcRhsxqATdHRyM,52.253320,20.901432,6
2025-01-17T15:32:03.738+01:00,2025-01-16 19:39:08.834,0,0.775875,0.842074,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,6
2025-01-17T17:02:16.644+01:00,2025-01-17 15:59:35.672,0,0.892552,0.336588,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,6
2025-01-17T17:02:16.644+01:00,2025-01-17 15:59:35.672,1,0.892552,0.398044,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,6
2025-01-17T17:32:29.153+01:00,2025-01-17 17:06:33.444,0,0.800792,0.221754,Unknown,ChIJdS76AO_MHkcRjdJlOmL53TY,52.222744,21.015033,6
2025-01-18T16:39:48.621+01:00,2025-01-17 22:33:48.999,0,0.882782,0.0,Unknown,ChIJh5dJ3DEzGUcRDeoctCSY8T4,52.189517,20.992322,6
2025-01-18T17:13:54.797+01:00,2025-01-18 17:03:00.066,0,0.914332,0.75458,Unknown,ChIJZV81h-jMHkcRFp6pneXHQcY,52.217620,21.014480,6
2025-01-19T01:25:34.075+01:00,2025-01-18 17:21:18.545,0,0.833937,0.202593,Unknown,ChIJE_jm9AHNHkcRA2nt41RWBqA,52.226635,21.041927,6
2025-01-21T07:38:19.661+01:00,2025-01-20 18:08:15.376,0,0.861575,0.573929,Home,ChIJ41Yyy_7KHkcRUTyBDVozopw,52.252081,20.911787,7
2025-01-21T07:47:23.967+01:00,2025-01-21 07:43:02.002,0,0.954908,0.415319,Unknown,ChIJVVeUACLLHkcR1IvOdg6DR5U,52.240039,20.914032,7
2025-01-21T10:12:12.370+01:00,2025-01-21 08:07:38.288,0,0.983973,0.566271,Unknown,ChIJF8u2SOnMHkcR7TrJJ2_WP80,52.220539,21.010349,7
2025-01-21T08:12:13.112+01:00,2025-01-21 08:07:38.288,1,0.983973,0.597816,Unknown,ChIJOWqUcOzMHkcROp3KVw-z22k,52.222157,21.007131,7
