"","Date","Champion","Position","Kills","Deaths","Assists","KDA","Win","Damage","Vision","Gold","cs","Kp","damage.","flash","X12AssistStreakCount","baronBuffGoldAdvantageOverThreshold","controlWardTimeCoverageInRiverOrEnemyHalf","earliestBaron","earliestDragonTakedown","earliestElderDragon","earlyLaningPhaseGoldExpAdvantage","fasterSupportQuestCompletion","fastestLegendary","hadAfkTeammate","highestChampionDamage","highestCrowdControlScore","highestWardKills","junglerKillsEarlyJungle","killsOnLanersEarlyJungleAsJungler","laningPhaseGoldExpAdvantage","legendaryCount","maxCsAdvantageOnLaneOpponent","maxLevelLeadLaneOpponent","mostWardsDestroyedOneSweeper","mythicItemUsed","playedChampSelectPosition","soloTurretsLategame","takedownsFirst25Minutes","teleportTakedowns","thirdInhibitorDestroyedTime","threeWardsOneSweeperCount","visionScoreAdvantageLaneOpponent","InfernalScalePickup","fistBumpParticipation","voidMonsterKill","abilityUses","acesBefore15Minutes","alliedJungleMonsterKills","baronTakedowns","blastConeOppositeOpponentCount","bountyGold","buffsStolen","completeSupportQuestInTime","controlWardsPlaced","damagePerMinute","damageTakenOnTeamPercentage","dancedWithRiftHerald","deathsByEnemyChamps","dodgeSkillShotsSmallWindow","doubleAces","dragonTakedowns","legendaryItemUsed","effectiveHealAndShielding","elderDragonKillsWithOpposingSoul","elderDragonMultikills","enemyChampionImmobilizations","enemyJungleMonsterKills","epicMonsterKillsNearEnemyJungler","epicMonsterKillsWithin30SecondsOfSpawn","epicMonsterSteals","epicMonsterStolenWithoutSmite","firstTurretKilled","firstTurretKilledTime","flawlessAces","fullTeamTakedown","gameLength","getTakedownsInAllLanesEarlyJungleAsLaner","goldPerMinute","hadOpenNexus","immobilizeAndKillWithAlly","initialBuffCount","initialCrabCount","jungleCsBefore10Minutes","junglerTakedownsNearDamagedEpicMonster","kda","killAfterHiddenWithAlly","killedChampTookFullTeamDamageSurvived","killingSprees","killParticipation","killsNearEnemyTurret","killsOnOtherLanesEarlyJungleAsLaner","killsOnRecentlyHealedByAramPack","killsUnderOwnTurret","killsWithHelpFromEpicMonster","knockEnemyIntoTeamAndKill","kTurretsDestroyedBeforePlatesFall","landSkillShotsEarlyGame","laneMinionsFirst10Minutes","lostAnInhibitor","maxKillDeficit","mejaisFullStackInTime","moreEnemyJungleThanOpponent","multiKillOneSpell","multikills","multikillsAfterAggressiveFlash","multiTurretRiftHeraldCount","outerTurretExecutesBefore10Minutes","outnumberedKills","outnumberedNexusKill","perfectDragonSoulsTaken","perfectGame","pickKillWithAlly","poroExplosions","quickCleanse","quickFirstTurret","quickSoloKills","riftHeraldTakedowns","saveAllyFromDeath","scuttleCrabKills","shortestTimeToAceFromFirstTakedown","skillshotsDodged","skillshotsHit","snowballsHit","soloBaronKills","soloKills","stealthWardsPlaced","survivedSingleDigitHpCount","survivedThreeImmobilizesInFight","takedownOnFirstTurret","takedowns","takedownsAfterGainingLevelAdvantage","takedownsBeforeJungleMinionSpawn","takedownsFirstXMinutes","takedownsInAlcove","takedownsInEnemyFountain","teamBaronKills","teamDamagePercentage","teamElderDragonKills","teamRiftHeraldKills","tookLargeDamageSurvived","turretPlatesTaken","turretsTakenWithRiftHerald","turretTakedowns","twentyMinionsIn3SecondsCount","twoWardsOneSweeperCount","unseenRecalls","visionScorePerMinute","wardsGuarded","wardTakedowns","wardTakedownsBefore20M","allInPings","assistMePings","assists","baronKills","bountyLevel","champExperience","champLevel","championId","championName","commandPings","championTransform","consumablesPurchased","damageDealtToBuildings","damageDealtToObjectives","damageDealtToTurrets","damageSelfMitigated","deaths","detectorWardsPlaced","doubleKills","dragonKills","eligibleForProgression","enemyMissingPings","enemyVisionPings","firstBloodAssist","firstBloodKill","firstTowerAssist","firstTowerKill","gameEndedInEarlySurrender","gameEndedInSurrender","holdPings","getBackPings","goldEarned","goldSpent","individualPosition","inhibitorKills","inhibitorTakedowns","inhibitorsLost","item0","item1","item2","item3","item4","item5","item6","itemsPurchased","killingSprees.1","kills","lane","largestCriticalStrike","largestKillingSpree","largestMultiKill","longestTimeSpentLiving","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","missions","neutralMinionsKilled","needVisionPings","nexusKills","nexusTakedowns","nexusLost","objectivesStolen","objectivesStolenAssists","onMyWayPings","participantId","pentaKills","perks","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","placement","playerSubteamId","pushPings","profileIcon","quadraKills","riotIdGameName","riotIdTagline","role","sightWardsBoughtInGame","spell1Casts","spell2Casts","spell3Casts","spell4Casts","subteamPlacement","summoner1Casts","summoner1Id","summoner2Casts","summoner2Id","summonerId","summonerLevel","summonerName","teamEarlySurrendered","teamId","teamPosition","timeCCingOthers","timePlayed","totalAllyJungleMinionsKilled","totalDamageDealt","totalDamageDealtToChampions","totalDamageShieldedOnTeammates","totalDamageTaken","totalEnemyJungleMinionsKilled","totalHeal","totalHealsOnTeammates","totalMinionsKilled","totalTimeCCDealt","totalTimeSpentDead","totalUnitsHealed","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","turretKills","turretTakedowns.1","turretsLost","unrealKills","visionScore","visionClearedPings","visionWardsBoughtInGame","wardsKilled","wardsPlaced","win"
"1","2024-09-29 22:53:22","Lulu","UTILITY",3,14,19,"1.571","False",13330,74,270.837,1.281,0.55,0.093,0,1,NA,0.84,NA,411.526,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16,2,NA,NA,1,NA,NA,NA,NA,NA,-0.048,0,0,0,247,0,2,0,0,0,0,1,2,328.213,0.19,0,14,3,0,2,NA,9465.861,0,0,14,0,0,0,0,0,1,907.22,1,1,2436.882,0,270.76,0,2,0,0,0,0,1.571,2,0,1,0.55,1,0,0,0,0,0,0,13,19,0,0,0,0,0,1,0,0,0,1,0,0,0,19,0,0,0,0,0,4,0,17.239,87,100,0,0,0,32,0,2,0,22,0,0,3,0,0,0,0.093,0,0,0,2,0,3,0,0,0,1.84,0,7,5,0,0,19,0,0,15708,16,117,"Lulu",8,0,4,1803,3651,1803,27303,14,2,1,0,1,7,2,0,0,0,0,0,0,0,0,10996,9050,"UTILITY",0,1,2,3870,2065,3222,6617,3916,3158,3363,23,1,3,"BOTTOM",0,3,2,514,39804,10980,14363,"{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}",4,0,0,0,1,0,0,5,10,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 1162, 'var2': 1262, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 407, 'var3': 0}, {'perk': 8210, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 704, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 197}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",10502,2091,23540,0,0,0,6567,0,"Dorviax","EUNE","SUPPORT",0,100,50,84,13,0,7,4,7,7,"1uGLG86y_J4AQhkag9Mmn8BKLZtJqQPlo_Qa7bv1DMhor-s",467,"Dorviax",0,200,"UTILITY",69,2436,4,54249,13330,7571,40912,0,4627,1894,52,544,429,3,0,3943,258,3008,0,3,7,0,74,0,2,7,40,0
"2","2024-09-28 23:50:05","Samira","BOTTOM",13,13,5,"1.385","False",37674,11,505.725,5.725,0.692,0.337,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,0,0,16,1,NA,NA,1,NA,NA,NA,NA,NA,0.273,0,0,0,186,0,0,0,0,1150,0,0,0,1418.345,0.197,0,13,1,0,0,NA,0,0,0,6,0,0,0,0,0,0,NA,0,2,1593.747,0,505.508,0,0,0,0,0,0,1.385,2,0,1,0.692,2,0,0,4,0,0,0,13,49,0,0,0,0,0,2,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,NA,27,47,0,0,1,7,0,0,0,18,0,0,7,0,0,0,0.337,0,0,0,2,0,0,0,0,0,0.421,0,1,1,0,0,5,0,0,10833,13,360,"Samira",3,0,1,812,812,812,21034,13,0,2,0,1,0,1,0,0,0,0,0,0,0,0,13427,13550,"BOTTOM",0,0,1,3072,6676,3031,3035,0,3047,3340,20,4,13,"MIDDLE",624,3,2,262,11244,3658,2139,"{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}",0,1,0,0,1,0,0,1,9,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 787, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1296, 'var2': 360, 'var3': 0}, {'perk': 9103, 'var1': 19, 'var2': 20, 'var3': 0}, {'perk': 8299, 'var1': 1737, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8453, 'var1': 988, 'var2': 222, 'var3': 0}, {'perk': 8429, 'var1': 54, 'var2': 10, 'var3': 10}], 'style': 8400}]}",104136,33377,28098,0,0,0,6567,0,"Dorviax","EUNE","DUO",0,137,18,21,10,0,4,4,6,21,"1uGLG86y_J4AQhkag9Mmn8BKLZtJqQPlo_Qa7bv1DMhor-s",466,"Dorviax",0,200,"BOTTOM",0,1593,0,133238,37674,0,30462,0,6689,0,152,9,313,1,0,17856,638,223,0,0,8,0,11,0,0,1,7,0
"3","2024-09-28 23:02:15","Pyke","UTILITY",17,8,14,"3.875","True",27857,94,446.36,1.324,0.633,0.194,0,0,1,0.876,1799.176,1341.75,NA,0,NA,1978.676,NA,NA,NA,1,NA,NA,0,1,7,3,NA,NA,1,NA,NA,NA,NA,NA,0.145,0,0,1,213,0,0,1,0,375,0,0,1,767.862,0.198,0,7,0,0,2,NA,0,0,0,47,0,0,0,0,0,1,837.182,2,0,2176.749,0,446.227,0,15,0,0,0,0,3.875,4,0,2,0.633,5,0,0,0,0,10,0,8,10,0,5,0,0,0,4,0,0,0,3,0,0,0,25,0,0,0,0,0,0,0,20.469,22,41,0,0,2,19,0,5,0,31,0,0,6,0,0,1,0.194,0,0,0,0,0,4,0,4,0,2.612,0,18,8,0,0,14,0,11,15853,16,555,"Pyke",1,0,5,3609,6583,3609,14965,8,1,4,0,1,0,0,0,0,0,0,0,0,0,0,16188,13275,"UTILITY",0,1,0,3869,3142,3179,6696,6701,3013,3364,30,3,17,"BOTTOM",0,11,2,538,0,0,16923,"{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}",0,0,0,1,0,0,0,1,5,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 9923, 'var1': 37, 'var2': 56, 'var3': 0}, {'perk': 8143, 'var1': 1395, 'var2': 0, 'var3': 0}, {'perk': 8136, 'var1': 19, 'var2': 30, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8304, 'var1': 9, 'var2': 4, 'var3': 5}], 'style': 8300}]}",40803,18750,14066,0,0,0,6567,0,"Dorviax","EUNE","SUPPORT",0,64,72,52,25,0,7,4,6,14,"1uGLG86y_J4AQhkag9Mmn8BKLZtJqQPlo_Qa7bv1DMhor-s",466,"Dorviax",0,100,"UTILITY",47,2176,0,53073,27857,0,32732,0,9894,0,48,167,228,1,0,12270,9106,1742,1,4,5,0,94,0,1,18,39,1
"4","2024-09-27 23:31:44","Yorick","TOP",12,2,5,"8.5","True",33015,10,642.116,8.111,0.607,0.499,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,68,4,NA,NA,1,1,NA,NA,1165.584,NA,-0.084,0,0,2,203,0,0,0,0,0,0,0,0,1662.177,0.309,0,2,2,0,0,NA,0,0,0,5,7,0,0,0,0,1,749.142,0,1,1191.776,0,641.717,0,1,0,0,0,0,8.5,0,0,3,0.607,5,0,0,1,0,0,1,3,69,0,0,0,0,1,2,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,NA,19,12,0,0,10,6,0,2,1,17,0,0,9,0,0,0,0.499,0,1,0,5,5,5,0,0,0,0.538,1,1,1,0,0,5,0,3,13743,15,83,"Yorick",0,0,2,13549,14628,13549,18115,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,12746,10133,"TOP",0,1,0,3078,6698,1055,1036,3035,3111,3340,17,3,12,"NONE",0,5,2,579,21841,8951,9084,"{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}",9,0,1,1,0,0,0,1,1,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1660, 'var2': 918, 'var3': 0}, {'perk': 8446, 'var1': 3053, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 917, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 196, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9103, 'var1': 14, 'var2': 10, 'var3': 0}, {'perk': 8009, 'var1': 2678, 'var2': 0, 'var3': 0}], 'style': 8000}]}",124151,23894,16720,0,0,0,6567,0,"Dorviax","EUNE","SUPPORT",0,129,21,47,6,0,3,4,2,12,"1uGLG86y_J4AQhkag9Mmn8BKLZtJqQPlo_Qa7bv1DMhor-s",466,"Dorviax",0,100,"TOP",13,1191,0,152762,33015,0,26842,6,12086,0,161,188,68,1,0,6770,170,1038,4,5,0,0,10,0,0,1,6,1
"5","2024-09-27 22:46:43","Taliyah","JUNGLE",3,11,13,"1.455","False",17158,27,411.026,3.002,0.457,0.135,0,0,NA,NA,NA,682.609,NA,0,NA,NA,NA,NA,NA,NA,0,1,0,0,32.2,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.429,0,0,0,351,0,77,0,0,0,0,0,0,519.942,0.173,0,11,0,0,2,NA,0,0,0,24,0,1,0,1,1,1,743.349,0,0,1980.006,NA,410.836,0,6,2,1,68,0,1.455,1,0,0,0.457,2,NA,0,1,0,6,0,14,4,0,0,0,-42.5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,NA,16,138,0,0,0,10,0,0,0,16,0,0,7,0,0,0,0.135,0,0,0,0,0,1,0,0,0,0.82,0,5,3,0,0,13,0,0,16615,17,163,"Taliyah",6,0,1,1825,8290,1825,12460,11,0,0,2,1,0,2,0,0,0,0,0,0,0,0,13557,11650,"JUNGLE",0,0,2,4645,6655,3089,1052,1029,3020,3340,17,1,3,"JUNGLE",0,2,1,497,200489,15140,16021,"{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}",144,0,0,0,1,1,0,1,5,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8369, 'var1': 530, 'var2': 375, 'var3': 0}, {'perk': 8304, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8352, 'var1': 0, 'var2': 20, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}]}",10677,455,13861,0,0,0,6567,0,"Dorviax","EUNE","NONE",0,184,56,71,40,0,4,4,19,11,"1uGLG86y_J4AQhkag9Mmn8BKLZtJqQPlo_Qa7bv1DMhor-s",466,"Dorviax",0,100,"JUNGLE",25,1979,119,261749,17158,0,31583,0,7588,0,99,772,394,1,0,50582,1562,1700,0,1,11,0,27,0,0,3,10,0
"6","2024-09-27 22:00:17","Morgana","UTILITY",9,4,11,"5.0","False",22707,58,423.915,2.529,0.513,0.2,0,0,NA,0.405,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,NA,1,0,64.2,2,NA,NA,1,NA,NA,NA,NA,NA,-0.121,0,0,0,167,0,2,0,0,150,0,1,2,786.28,0.143,0,4,1,0,0,NA,488.328,0,0,24,3,0,0,0,0,1,657.572,0,1,1732.757,0,423.748,0,7,0,0,0,0,5,2,0,1,0.513,4,0,0,1,0,0,1,5,21,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,1,NA,24,20,0,0,3,18,0,0,0,20,0,0,6,0,0,0,0.2,0,0,0,5,0,1,0,2,0,2.014,0,6,5,0,0,11,0,0,13158,15,25,"Morgana",1,0,4,1464,1464,1464,9514,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,12237,11200,"UTILITY",0,0,2,3871,3157,2503,3116,3916,3020,3364,20,3,9,"BOTTOM",0,5,1,583,72434,20186,11825,"{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}",11,0,0,0,1,0,0,1,5,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1837, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 642, 'var3': 0}, {'perk': 8210, 'var1': 29, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 847, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 158}, {'perk': 8321, 'var1': 519, 'var2': 0, 'var3': 0}], 'style': 8300}]}",5701,1376,6208,0,0,0,6567,0,"Dorviax","EUNE","SUPPORT",0,69,69,20,9,0,4,4,6,14,"1uGLG86y_J4AQhkag9Mmn8BKLZtJqQPlo_Qa7bv1DMhor-s",466,"Dorviax",0,100,"UTILITY",57,1732,6,80945,22707,488,19962,1,5526,0,73,211,67,1,0,2809,1143,1928,0,1,11,0,58,0,2,6,20,0
"7","2024-09-27 21:13:22","Bard","UTILITY",2,6,17,"3.167","True",15435,25,318.631,1.281,0.452,0.116,0,1,1,NA,1276.331,1466.727,NA,0,NA,NA,NA,NA,1,NA,NA,NA,0,0,9,3,NA,NA,1,NA,NA,NA,NA,NA,-0.536,0,0,1,166,0,0,1,0,0,0,0,0,507.122,0.194,0,6,2,0,1,NA,1573.303,0,0,34,0,0,0,0,0,0,NA,1,1,1826.28,0,318.588,0,4,0,0,0,0,3.167,2,0,0,0.452,1,0,0,1,0,0,0,4,14,0,6,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,NA,50,42,0,0,0,11,0,0,0,19,0,0,3,0,0,1,0.116,0,0,0,0,0,6,0,0,0,0.826,0,1,0,0,0,17,0,0,14669,15,432,"Bard",3,0,2,2773,4765,2773,19394,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9697,8850,"UTILITY",0,1,0,3871,3190,2065,4005,3916,3013,3364,21,0,2,"BOTTOM",0,0,1,648,35898,11651,14600,"{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}",0,0,1,1,0,0,0,0,10,0,"{'statPerks': {'defense': 5001, 'flex': 5001, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 1429, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1756, 'var2': 380, 'var3': 0}, {'perk': 9105, 'var1': 20, 'var2': 20, 'var3': 0}, {'perk': 8017, 'var1': 806, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8429, 'var1': 60, 'var2': 12, 'var3': 11}, {'perk': 8451, 'var1': 178, 'var2': 0, 'var3': 0}], 'style': 8400}]}",9995,2738,12674,0,0,0,6567,0,"Dorviax","EUNE","SUPPORT",0,77,48,30,11,0,4,4,6,14,"1uGLG86y_J4AQhkag9Mmn8BKLZtJqQPlo_Qa7bv1DMhor-s",466,"Dorviax",0,200,"UTILITY",62,1826,0,48894,15435,346,27855,0,10168,1227,39,349,174,5,0,3000,1046,580,2,6,4,0,25,0,0,1,11,1
"8","2024-09-27 20:44:28","Nasus","TOP",1,4,1,"0.5","False",7296,6,312,4.59,0.4,0.261,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,1,NA,NA,NA,NA,NA,0.31,0,0,0,105,0,0,0,0,0,0,0,0,477.916,0.265,0,4,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,916.036,0,311.665,0,0,0,0,0,0,0.5,0,0,0,0.4,0,0,0,1,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,0,0,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0.261,0,0,0,4,0,0,0,0,0,0.422,0,0,0,0,0,1,0,1,6573,10,75,"Nasus",3,0,1,2790,2790,2790,6530,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4758,4133,"TOP",0,0,0,1054,3078,0,0,0,1001,3340,10,0,1,"NONE",0,0,1,295,14832,1995,7833,"{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}",0,0,0,0,0,0,0,0,6,0,"{'statPerks': {'defense': 5001, 'flex': 5001, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 666, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 160, 'var2': 40, 'var3': 0}, {'perk': 9105, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 322, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 620, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 69, 'var2': 0, 'var3': 0}], 'style': 8400}]}",28070,5300,5677,0,0,0,6567,0,"Dorviax","EUNE","SUPPORT",0,72,4,26,3,0,2,4,2,12,"1uGLG86y_J4AQhkag9Mmn8BKLZtJqQPlo_Qa7bv1DMhor-s",466,"Dorviax",0,200,"TOP",3,915,0,43118,7296,0,13566,0,4136,0,70,27,77,1,0,216,0,56,0,0,2,0,6,0,0,0,5,0
"9","2024-09-27 17:20:14","Orianna","MIDDLE",13,6,20,"5.5","True",49023,23,424.32,5.388,0.559,0.263,0,0,1,0.779,2370.459,1153.42,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,32,2,NA,NA,1,NA,NA,NA,NA,NA,-0.213,0,0,4,474,0,12,1,0,0,0,0,2,1163.225,0.155,0,5,27,0,1,NA,2890.697,0,0,51,11,0,0,0,0,1,862.171,1,1,2528.655,0,424.219,0,12,0,0,0,1,5.5,4,0,2,0.559,4,0,0,2,0,16,0,6,76,0,1,0,0,0,1,0,0,0,4,0,0,0,21,0,0,0,1,1,0,2,NA,195,81,0,0,5,3,0,20,0,33,1,0,5,0,0,1,0.263,0,1,0,1,0,5,0,0,0,0.546,0,2,1,0,0,20,0,1,23479,18,61,"Orianna",5,0,5,7654,31304,7654,25572,6,2,1,0,1,0,6,0,0,0,0,0,0,0,0,17878,15525,"MIDDLE",1,1,0,6655,3157,4645,3089,3916,3020,3363,27,4,13,"MIDDLE",0,5,2,1014,269041,47484,24967,"{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}",26,0,0,1,0,0,0,4,8,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 2352, 'var2': 1819, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1964, 'var3': 0}, {'perk': 8210, 'var1': 33, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 798, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 102}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",17344,1186,6679,0,0,0,6567,0,"Dorviax","EUNE","SOLO",0,235,120,99,20,0,4,4,5,12,"1uGLG86y_J4AQhkag9Mmn8BKLZtJqQPlo_Qa7bv1DMhor-s",466,"Dorviax",0,200,"MIDDLE",36,2528,9,293263,49023,2890,32648,7,5228,0,227,407,301,1,0,6876,352,1002,2,5,6,0,23,0,3,2,10,1
