"Date","Champion","Position","Kills","Deaths","Assists","KDA","Win","Damage","Vision","Gold","cs","Kp","damage.","flash","X12AssistStreakCount","baronBuffGoldAdvantageOverThreshold","controlWardTimeCoverageInRiverOrEnemyHalf","earliestBaron","earliestDragonTakedown","earliestElderDragon","earlyLaningPhaseGoldExpAdvantage","fasterSupportQuestCompletion","fastestLegendary","hadAfkTeammate","highestChampionDamage","highestCrowdControlScore","highestWardKills","junglerKillsEarlyJungle","killsOnLanersEarlyJungleAsJungler","laningPhaseGoldExpAdvantage","legendaryCount","maxCsAdvantageOnLaneOpponent","maxLevelLeadLaneOpponent","mostWardsDestroyedOneSweeper","mythicItemUsed","playedChampSelectPosition","soloTurretsLategame","takedownsFirst25Minutes","teleportTakedowns","thirdInhibitorDestroyedTime","threeWardsOneSweeperCount","visionScoreAdvantageLaneOpponent","InfernalScalePickup","fistBumpParticipation","voidMonsterKill","abilityUses","acesBefore15Minutes","alliedJungleMonsterKills","baronTakedowns","blastConeOppositeOpponentCount","bountyGold","buffsStolen","completeSupportQuestInTime","controlWardsPlaced","damagePerMinute","damageTakenOnTeamPercentage","dancedWithRiftHerald","deathsByEnemyChamps","dodgeSkillShotsSmallWindow","doubleAces","dragonTakedowns","legendaryItemUsed","effectiveHealAndShielding","elderDragonKillsWithOpposingSoul","elderDragonMultikills","enemyChampionImmobilizations","enemyJungleMonsterKills","epicMonsterKillsNearEnemyJungler","epicMonsterKillsWithin30SecondsOfSpawn","epicMonsterSteals","epicMonsterStolenWithoutSmite","firstTurretKilled","firstTurretKilledTime","flawlessAces","fullTeamTakedown","gameLength","getTakedownsInAllLanesEarlyJungleAsLaner","goldPerMinute","hadOpenNexus","immobilizeAndKillWithAlly","initialBuffCount","initialCrabCount","jungleCsBefore10Minutes","junglerTakedownsNearDamagedEpicMonster","kda","killAfterHiddenWithAlly","killedChampTookFullTeamDamageSurvived","killingSprees","killParticipation","killsNearEnemyTurret","killsOnOtherLanesEarlyJungleAsLaner","killsOnRecentlyHealedByAramPack","killsUnderOwnTurret","killsWithHelpFromEpicMonster","knockEnemyIntoTeamAndKill","kTurretsDestroyedBeforePlatesFall","landSkillShotsEarlyGame","laneMinionsFirst10Minutes","lostAnInhibitor","maxKillDeficit","mejaisFullStackInTime","moreEnemyJungleThanOpponent","multiKillOneSpell","multikills","multikillsAfterAggressiveFlash","multiTurretRiftHeraldCount","outerTurretExecutesBefore10Minutes","outnumberedKills","outnumberedNexusKill","perfectDragonSoulsTaken","perfectGame","pickKillWithAlly","poroExplosions","quickCleanse","quickFirstTurret","quickSoloKills","riftHeraldTakedowns","saveAllyFromDeath","scuttleCrabKills","shortestTimeToAceFromFirstTakedown","skillshotsDodged","skillshotsHit","snowballsHit","soloBaronKills","soloKills","stealthWardsPlaced","survivedSingleDigitHpCount","survivedThreeImmobilizesInFight","takedownOnFirstTurret","takedowns","takedownsAfterGainingLevelAdvantage","takedownsBeforeJungleMinionSpawn","takedownsFirstXMinutes","takedownsInAlcove","takedownsInEnemyFountain","teamBaronKills","teamDamagePercentage","teamElderDragonKills","teamRiftHeraldKills","tookLargeDamageSurvived","turretPlatesTaken","turretsTakenWithRiftHerald","turretTakedowns","twentyMinionsIn3SecondsCount","twoWardsOneSweeperCount","unseenRecalls","visionScorePerMinute","wardsGuarded","wardTakedowns","wardTakedownsBefore20M","allInPings","assistMePings","assists","baronKills","bountyLevel","champExperience","champLevel","championId","championName","commandPings","championTransform","consumablesPurchased","damageDealtToBuildings","damageDealtToObjectives","damageDealtToTurrets","damageSelfMitigated","deaths","detectorWardsPlaced","doubleKills","dragonKills","eligibleForProgression","enemyMissingPings","enemyVisionPings","firstBloodAssist","firstBloodKill","firstTowerAssist","firstTowerKill","gameEndedInEarlySurrender","gameEndedInSurrender","holdPings","getBackPings","goldEarned","goldSpent","individualPosition","inhibitorKills","inhibitorTakedowns","inhibitorsLost","item0","item1","item2","item3","item4","item5","item6","itemsPurchased","killingSprees.1","kills","lane","largestCriticalStrike","largestKillingSpree","largestMultiKill","longestTimeSpentLiving","magicDamageDealt","magicDamageDealtToChampions","magicDamageTaken","missions","neutralMinionsKilled","needVisionPings","nexusKills","nexusTakedowns","nexusLost","objectivesStolen","objectivesStolenAssists","onMyWayPings","participantId","pentaKills","perks","physicalDamageDealt","physicalDamageDealtToChampions","physicalDamageTaken","placement","playerSubteamId","pushPings","profileIcon","quadraKills","riotIdGameName","riotIdTagline","role","sightWardsBoughtInGame","spell1Casts","spell2Casts","spell3Casts","spell4Casts","subteamPlacement","summoner1Casts","summoner1Id","summoner2Casts","summoner2Id","summonerId","summonerLevel","summonerName","teamEarlySurrendered","teamId","teamPosition","timeCCingOthers","timePlayed","totalAllyJungleMinionsKilled","totalDamageDealt","totalDamageDealtToChampions","totalDamageShieldedOnTeammates","totalDamageTaken","totalEnemyJungleMinionsKilled","totalHeal","totalHealsOnTeammates","totalMinionsKilled","totalTimeCCDealt","totalTimeSpentDead","totalUnitsHealed","tripleKills","trueDamageDealt","trueDamageDealtToChampions","trueDamageTaken","turretKills","turretTakedowns.1","turretsLost","unrealKills","visionScore","visionClearedPings","visionWardsBoughtInGame","wardsKilled","wardsPlaced","win"
"2024-09-29 23:40:05","Jinx","BOTTOM","28","9","14","4.667","False","64466","15","629.614","6.747","0.778","0.328","0","0","1","nan","1980.928","1097.944","nan","0","nan","2125.022","nan","1","nan","1","nan","nan","1","1","72","3","nan","nan","1","nan","nan","nan","nan","nan","0.575","0","0","1","231","0","0","1","0","900","0","0","0","1659.547","0.157","0","9","0","0","1","nan","0","0","0","10","0","1","0","0","0","1","868.594","0","6","2330.756","0","629.425","0","3","0","0","0","0","4.667","5","0","4","0.778","6","0","0","5","0","0","0","3","68","0","0","0","0","1","7","0","0","0","1","0","0","0","32","0","0","0","0","0","0","0","11.254","14","65","0","0","5","8","0","10","1","42","0","0","10","1","0","1","0.328","0","0","0","4","0","5","0","0","0","0.404","0","2","0","0","0","14","1","0","19784","18","222","Jinx","9","0","3","9344","33658","9344","25800","9","0","4","1","1","3","1","0","0","0","1","0","0","0","0","24450","37095","BOTTOM","1","1","2","3172","6676","3031","3033","3094","3072","3363","28","6","28","BOTTOM","959","8","5","468","2293","1413","27252","{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}","8","0","0","0","1","0","0","3","4","1","{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 2330, 'var2': 2330, 'var3': 0}, {'perk': 8009, 'var1': 4691, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 15, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1693, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 21, 'var2': 30, 'var3': 0}, {'perk': 8236, 'var1': 28, 'var2': 0, 'var3': 0}], 'style': 8200}]}","278078","62316","9186","0","0","0","6623","1","micaet","MIC","CARRY","0","131","66","18","16","0","5","4","8","21","TjRWfRzRsr9-VEbB4yU-6SjE6DCa9n0ySYGTzXJOOxgrank","344"," micaet","0","100","BOTTOM","29","2330","0","289683","64466","0","37115","0","9081","0","262","145","326","1","1","9311","736","676","5","5","9","0","15","0","0","2","9","0"
"2024-09-29 22:53:22","Aphelios","BOTTOM","3","12","9","1.0","False","29348","14","391.084","6.355","0.3","0.205","0","0","nan","nan","nan","1893.906","nan","1","nan","nan","nan","nan","nan","nan","nan","nan","0","0","42","1","nan","nan","1","2","nan","nan","nan","nan","-0.74","0","0","0","303","0","1","0","0","375","0","0","0","722.6","0.165","0","12","3","0","1","nan","0","0","0","5","0","0","0","0","0","1","907.22","1","1","2436.882","0","390.949","0","2","0","0","0","0","1","1","0","1","0.3","0","0","0","0","0","0","0","3","59","0","0","0","0","0","2","0","0","0","3","0","0","0","10","0","0","0","0","0","0","1","nan","71","45","0","0","0","6","0","4","0","12","0","0","3","0","0","0","0.205","0","0","0","3","0","3","0","0","0","0.359","0","1","0","0","6","9","0","0","18128","17","523","Aphelios","1","0","3","8392","9290","8392","24022","12","0","1","0","1","0","0","0","0","0","0","0","0","0","0","15878","14255","BOTTOM","0","0","2","6676","3031","3033","3006","1053","1037","3340","24","1","3","BOTTOM","938","3","3","510","5175","594","16689","{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}","8","0","0","0","1","0","0","0","9","0","{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1518, 'var2': 1518, 'var3': 0}, {'perk': 9101, 'var1': 912, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 31, 'var2': 10, 'var3': 0}, {'perk': 8017, 'var1': 1202, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 23, 'var2': 40, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}]}","235022","28259","16990","0","0","0","6623","0","micaet","MIC","CARRY","0","119","176","0","8","0","5","4","9","21","TjRWfRzRsr9-VEbB4yU-6SjE6DCa9n0ySYGTzXJOOxgrank","344"," micaet","0","200","BOTTOM","10","2436","4","247072","29348","0","35527","0","7278","0","258","249","417","1","1","6874","494","1847","3","3","7","0","14","0","1","1","6","0"
"2024-09-28 23:50:05","Chogath","TOP","2","10","6","0.8","False","15545","13","321.657","5.612","0.308","0.139","0","0","nan","0.837","nan","nan","nan","0","nan","nan","nan","nan","nan","nan","nan","nan","0","0","23","1","nan","nan","1","1","nan","nan","nan","nan","0.643","0","0","0","177","0","0","0","0","0","0","0","1","585.227","0.265","0","10","21","0","0","nan","0","0","0","32","0","0","0","0","0","0","nan","0","2","1593.747","0","321.519","0","5","0","0","0","0","0.8","0","0","0","0.308","0","0","0","0","0","0","0","0","47","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","nan","120","0","0","0","0","8","0","4","0","8","0","0","2","1","0","0","0.139","0","0","0","1","0","2","0","0","0","0.498","0","0","0","0","0","6","0","0","11783","14","31","Chogath","0","0","3","5153","5855","5153","32421","10","1","0","0","1","3","0","0","0","0","0","0","0","0","0","8540","8575","TOP","0","0","1","3084","3047","3068","3076","1029","0","3340","22","0","2","TOP","0","0","1","250","76286","10801","8754","{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}","0","0","0","0","1","0","0","0","6","0","{'statPerks': {'defense': 5001, 'flex': 5001, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1653, 'var2': 937, 'var3': 0}, {'perk': 8446, 'var1': 3340, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 54, 'var2': 14, 'var3': 10}, {'perk': 8451, 'var1': 261, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9105, 'var1': 21, 'var2': 50, 'var3': 0}, {'perk': 9111, 'var1': 750, 'var2': 160, 'var3': 0}], 'style': 8000}]}","21866","3650","29534","0","0","0","6623","0","micaet","MIC","SOLO","0","83","25","60","9","0","3","4","3","12","TjRWfRzRsr9-VEbB4yU-6SjE6DCa9n0ySYGTzXJOOxgrank","344"," micaet","0","200","TOP","75","1593","0","115178","15545","0","40819","0","5476","0","149","815","247","1","0","17026","1093","2530","2","2","8","0","13","0","1","0","9","0"
"2024-09-28 23:02:15","Brand","JUNGLE","10","7","12","3.143","True","29918","26","509.062","1.82","0.449","0.209","0","0","1","nan","1799.176","1652.345","nan","0","nan","nan","nan","nan","nan","nan","0","1","0","0","134.0","3","nan","nan","1","nan","nan","nan","nan","nan","0.196","0","0","6","474","0","135","1","0","0","0","0","0","824.668","0.245","0","7","0","0","2","nan","0","0","0","8","12","1","2","0","0","1","837.182","2","0","2176.749","nan","508.91","0","5","2","1","70.0","0","3.143","2","0","1","0.449","2","nan","0","4","0","0","1","1","0","0","5","0","-45.0","1","1","0","0","0","4","0","0","0","16","0","0","0","0","0","0","7","20.469","7","15","0","0","2","9","0","0","0","22","0","0","3","0","0","1","0.209","0","0","0","4","0","1","0","0","0","0.738","0","2","0","0","0","12","1","5","23265","18","63","Brand","0","0","1","2803","61502","2803","24183","7","0","1","2","1","1","0","0","0","1","0","0","0","0","0","18462","16550","JUNGLE","0","0","0","3157","2503","3020","3116","3089","6653","3340","23","2","10","JUNGLE","0","5","2","342","341620","27024","10086","{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}","263","0","0","0","0","0","0","4","2","0","{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2012, 'var2': 23, 'var3': 0}, {'perk': 8126, 'var1': 1057, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 450, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8304, 'var1': 11, 'var2': 1, 'var3': 5}], 'style': 8300}]}","27042","713","30095","0","0","0","6623","0","micaet","MIC","NONE","0","173","170","123","8","0","5","4","22","11","TjRWfRzRsr9-VEbB4yU-6SjE6DCa9n0ySYGTzXJOOxgrank","344"," micaet","0","100","JUNGLE","20","2176","193","499277","29918","0","40557","10","20782","0","66","584","186","1","0","130617","2180","376","0","1","5","0","26","0","0","2","9","1"
"2024-09-28 18:00:43","Camille","TOP","0","6","4","0.667","False","6989","4","293.041","5.667","0.308","0.146","0","0","nan","nan","nan","nan","nan","0","nan","nan","nan","nan","nan","nan","nan","nan","0","0","6","1","nan","nan","1","nan","nan","1","nan","nan","-0.433","0","0","0","147","0","0","0","0","0","0","0","0","347.36","0.184","0","6","0","0","0","nan","0","0","0","9","0","0","0","0","0","0","nan","0","0","1207.283","0","293.019","0","1","0","0","0","0","0.667","1","0","0","0.308","0","0","0","0","0","1","0","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","nan","11","0","0","0","0","3","0","4","0","4","0","0","1","0","0","0","0.146","0","0","0","0","0","0","0","0","0","0.235","0","0","0","0","3","4","0","0","8822","12","164","Camille","1","0","1","0","0","0","12268","6","0","0","0","1","6","2","0","0","0","0","0","0","0","0","5895","5833","TOP","0","0","1","1055","3078","3123","3047","0","0","3340","13","0","0","TOP","0","0","0","321","529","529","2568","{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}","0","0","0","0","1","0","0","2","6","0","{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 359, 'var2': 208, 'var3': 0}, {'perk': 8401, 'var1': 399, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 477, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 61, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9104, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 202, 'var2': 80, 'var3': 0}], 'style': 8000}]}","36838","4764","11137","0","0","0","6623","0","micaet","MIC","SOLO","0","91","26","26","4","0","2","14","3","12","TjRWfRzRsr9-VEbB4yU-6SjE6DCa9n0ySYGTzXJOOxgrank","344"," micaet","0","200","TOP","7","1207","0","46591","6989","0","13949","0","1528","0","114","92","112","1","0","9223","1695","243","0","0","8","0","4","0","0","0","3","0"
"2024-09-28 17:27:49","Renekton","TOP","1","8","4","0.625","False","14403","7","329.314","7.597","0.385","0.204","0","0","nan","nan","nan","nan","nan","0","nan","nan","nan","nan","nan","nan","nan","nan","0","0","10","1","nan","nan","1","nan","nan","nan","nan","nan","-0.568","0","0","0","170","0","0","0","0","0","0","0","0","533.591","0.218","0","8","0","0","0","nan","0","0","0","18","0","0","0","0","0","0","nan","0","2","1619.612","0","329.201","0","1","0","0","0","0","0.625","0","0","0","0.385","0","0","0","0","0","0","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","nan","16","0","0","0","0","5","0","12","0","5","0","0","2","0","0","0","0.204","0","0","0","0","0","0","0","0","0","0.273","0","0","0","0","2","4","0","0","13011","14","58","Renekton","2","0","1","0","286","0","20592","8","0","0","0","1","1","0","1","0","0","0","0","0","0","0","8886","8450","TOP","0","0","2","6692","3071","3111","1055","1036","1028","3340","18","0","1","TOP","0","0","1","351","8486","2433","13941","{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}","0","0","0","0","1","0","0","1","6","0","{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1143, 'var2': 1143, 'var3': 0}, {'perk': 9111, 'var1': 479, 'var2': 100, 'var3': 0}, {'perk': 9105, 'var1': 20, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 823, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 631, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8100}]}","114282","11017","15551","0","0","0","6623","0","micaet","MIC","SOLO","0","58","26","77","9","0","3","4","2","12","TjRWfRzRsr9-VEbB4yU-6SjE6DCa9n0ySYGTzXJOOxgrank","344"," micaet","0","200","TOP","22","1619","0","124041","14403","0","30601","0","4507","0","205","76","214","1","0","1271","951","1108","0","0","11","0","7","0","0","0","5","0"
"2024-09-27 23:31:44","Skarner","JUNGLE","1","2","7","4.0","True","5000","7","361.461","0.504","0.286","0.076","0","0","nan","nan","nan","547.841","nan","0","nan","nan","nan","nan","nan","nan","0","0","0","0","6.0","1","nan","nan","1","nan","nan","nan","1165.584","nan","-0.376","0","0","4","212","0","58","0","0","0","1","0","0","251.762","0.287","0","2","5","0","1","nan","0","0","0","14","1","0","0","0","0","1","749.142","0","1","1191.776","nan","361.27","0","5","2","0","56.0","0","4","0","0","0","0.286","0","nan","0","0","0","0","0","0","0","0","0","0","-45.0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","1","0","0","nan","31","1","0","0","0","4","0","0","0","8","0","0","5","0","0","0","0.076","0","1","0","0","5","5","0","0","0","0.364","0","0","0","0","0","7","0","1","7885","11","72","Skarner","0","0","1","1575","26843","1575","23365","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","7175","5275","JUNGLE","2","3","0","3084","0","3047","1037","0","0","3340","11","0","1","NONE","0","0","1","430","20105","1736","4241","{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}","100","0","0","1","0","0","0","0","2","0","{'statPerks': {'defense': 5001, 'flex': 5001, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 386, 'var2': 213, 'var3': 0}, {'perk': 8401, 'var1': 214, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 39, 'var2': 11, 'var3': 10}, {'perk': 8451, 'var1': 164, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8410, 'var1': 41, 'var2': 0, 'var3': 0}, {'perk': 8304, 'var1': 11, 'var2': 1, 'var3': 5}], 'style': 8300}]}","52650","3002","20230","0","0","0","6623","0","micaet","MIC","SUPPORT","0","108","73","27","4","0","2","4","12","11","TjRWfRzRsr9-VEbB4yU-6SjE6DCa9n0ySYGTzXJOOxgrank","344"," micaet","0","100","JUNGLE","20","1191","78","138381","5000","0","24902","4","12272","0","10","375","32","1","0","65625","262","430","1","5","0","0","7","0","0","0","4","1"
"2024-09-27 22:46:43","Sion","TOP","2","9","5","0.778","False","14914","10","346.781","5.003","0.2","0.117","0","0","nan","nan","nan","nan","nan","0","nan","nan","nan","nan","nan","nan","nan","nan","0","0","2","1","nan","nan","nan","nan","nan","nan","nan","nan","-0.175","0","0","0","221","0","7","0","0","300","0","0","0","451.952","0.265","0","9","0","0","0","nan","0","0","0","36","0","0","0","0","0","1","743.349","0","0","1980.006","0","346.633","0","3","0","0","0","0","0.778","0","0","0","0.2","0","0","0","0","0","0","0","3","43","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","nan","12","13","0","0","0","4","0","0","0","7","0","0","2","0","0","0","0.117","0","0","0","1","0","2","0","0","0","0.312","0","22","20","0","0","5","0","0","15354","16","14","Sion","0","0","1","2640","2640","2640","55367","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","11438","10900","TOP","0","0","2","3084","3075","3068","1031","3047","2022","3340","22","0","2","TOP","0","0","1","359","37546","4971","21157","{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}","6","0","0","0","1","0","0","0","2","0","{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1245, 'var2': 892, 'var3': 0}, {'perk': 8446, 'var1': 1465, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 63, 'var2': 17, 'var3': 10}, {'perk': 8451, 'var1': 307, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9105, 'var1': 24, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 711, 'var2': 140, 'var3': 0}], 'style': 8000}]}","99575","9686","26064","0","0","0","6623","0","micaet","MIC","SOLO","0","94","64","56","7","0","2","4","5","12","TjRWfRzRsr9-VEbB4yU-6SjE6DCa9n0ySYGTzXJOOxgrank","344"," micaet","0","100","TOP","33","1979","6","142050","14914","0","48444","0","4651","0","165","836","292","1","0","4928","255","1222","2","2","11","0","10","0","0","2","4","0"
"2024-09-27 22:00:17","MonkeyKing","JUNGLE","13","4","7","5.0","False","18144","20","476.328","0.624","0.513","0.16","0","0","nan","nan","nan","1459.272","nan","0","nan","1225.924","nan","nan","nan","nan","0","1","0","1","4","1","nan","nan","1","nan","nan","nan","nan","nan","-0.25","0","0","3","299","0","86","0","0","0","0","0","0","628.302","0.282","0","4","0","0","1","nan","0","0","0","16","7","0","0","0","0","1","657.572","0","1","1732.757","nan","476.141","0","5","2","0","54.0","0","5","4","0","1","0.513","2","nan","0","3","0","0","2","0","0","0","0","0","-45.0","0","2","0","0","0","1","0","0","0","15","0","0","0","0","0","0","2","nan","24","0","0","0","1","9","0","0","1","20","0","0","9","0","1","0","0.16","0","0","0","6","0","2","0","0","0","0.713","1","0","0","0","0","7","0","0","15120","16","62","MonkeyKing","0","0","1","2910","18344","2910","29654","4","0","2","1","1","0","0","0","0","0","1","0","0","0","0","13750","12983","JUNGLE","0","0","2","3123","3071","6610","3047","3078","3133","3340","24","2","13","JUNGLE","245","10","2","1080","18249","2061","16195","{'playerScore0': 0, 'playerScore1': 0, 'playerScore2': 0, 'playerScore3': 0, 'playerScore4': 0, 'playerScore5': 0, 'playerScore6': 0, 'playerScore7': 0, 'playerScore8': 0, 'playerScore9': 0, 'playerScore10': 0, 'playerScore11': 0}","151","0","0","0","1","0","0","1","2","0","{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 322, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1568, 'var2': 400, 'var3': 0}, {'perk': 9104, 'var1': 8, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 702, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 865, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}","124501","14049","20743","0","0","0","6623","0","micaet","MIC","NONE","0","145","47","89","18","0","2","4","15","11","TjRWfRzRsr9-VEbB4yU-6SjE6DCa9n0ySYGTzXJOOxgrank","344"," micaet","0","100","JUNGLE","19","1732","120","237896","18144","0","39301","8","17066","0","18","302","75","1","0","95143","2033","2362","2","2","11","0","20","0","0","0","9","0"
