"player_id","match_id","x","y","type","minute","timestamp"
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261809798",1916,1685,"assist",29,1776165
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261809798",1994,1892,"assist",29,1779417
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",10203,811,"assist",3,141162
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",10645,1189,"assist",13,751584
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",13744,1505,"assist",13,757430
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",7883,8153,"assist",14,828541
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",1398,11527,"assist",17,976549
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",2776,13062,"assist",17,981947
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",3315,12971,"assist",17,990412
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",13933,6292,"assist",20,1167706
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",13553,6652,"kill",20,1173643
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",8366,6633,"assist",21,1221311
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",8497,6335,"assist",21,1225559
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",9065,9690,"kill",21,1259603
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",4884,10000,"assist",23,1365307
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",9602,9327,"assist",25,1461453
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",9416,9094,"assist",25,1464046
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",7974,8493,"assist",25,1468689
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",8675,6356,"kill",25,1479629
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",6941,6325,"kill",25,1493578
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",7001,6362,"kill",25,1493578
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",8783,7927,"assist",26,1557524
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",8581,7569,"assist",26,1557971
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",9364,7990,"assist",26,1558698
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",11086,3836,"assist",27,1579161
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",9837,4397,"assist",27,1582938
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",4936,10388,"assist",27,1611762
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",5846,6396,"assist",28,1649664
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",5048,4812,"assist",30,1773953
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",2569,6065,"assist",32,1894348
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",2052,7472,"assist",32,1897455
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",10314,4483,"assist",33,1932514
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",7158,6821,"assist",33,1978412
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",3145,3436,"assist",34,1994265
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",3651,3696,"assist",34,2000398
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",3210,3217,"assist",34,2006611
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",6919,1483,"assist",36,2110496
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",8843,9956,"assist",37,2206888
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",8920,8774,"assist",37,2211422
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",8600,8175,"kill",37,2217965
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",2177,1807,"assist",37,2253158
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",2409,1379,"assist",37,2254795
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",1407,2051,"assist",37,2257435
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7261790109",1748,2270,"assist",37,2261330
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",14043,4322,"assist",4,202860
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",13259,3561,"death",4,205900
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",12177,2992,"assist",6,333352
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",12563,2227,"death",6,335356
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",12861,2424,"assist",6,337794
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",6870,6218,"assist",7,380350
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",10302,2852,"death",7,397351
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",12583,4120,"kill",9,487583
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",10055,5036,"assist",10,598139
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",13678,4147,"assist",13,740703
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",11873,1193,"assist",13,768255
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",7933,12347,"assist",18,1079934
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",1529,10633,"assist",19,1140261
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",2495,10406,"assist",20,1142733
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",2005,11556,"assist",20,1147587
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",10268,5683,"assist",22,1262118
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",9942,6735,"assist",22,1274402
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",10353,6718,"assist",22,1276139
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",10060,6718,"assist",22,1293136
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",9844,5474,"assist",23,1340284
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",9663,5164,"death",23,1350483
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",6206,10829,"kill",26,1509780
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",6674,7522,"assist",28,1669591
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",6486,8166,"assist",30,1760614
"ExxYz2SH5JqVCFUxCloOfxs0KMCCsbC9O3XPCXu2ZL3MWFOu1ru5odV6jU1i5us8_VzHwnKyGQGyPg","EUW1_7259442427",5710,8243,"death",30,1763380
