"player_id","match_id","x","y","type","minute","timestamp"
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",11559,1001,"assist",4,223003
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",10504,1029,"kill",7,380690
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",10848,1002,"kill",8,438577
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",10344,1174,"assist",8,439146
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",10504,1029,"kill",8,443976
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",10487,864,"assist",10,566783
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",12034,1354,"kill",12,715334
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",10504,1029,"kill",13,733949
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",10504,1029,"kill",13,744611
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",12224,1244,"kill",13,754091
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",13076,1373,"assist",14,833703
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",12464,2241,"kill",14,833804
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",10504,1029,"kill",15,855822
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",9227,1254,"kill",15,881852
"gvoAqYp_sGkRdYvAy4SZD98TIy4KHMvrlH3GcYKcL4RZvrtT6UWK9WD4qJmRUL2p7u29gdGpifKVXw","EUN1_3723811701",6919,1483,"kill",17,974608
