Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2023-11-27 16:07:32;"Chest and Triceps";"Bench Press (Barbell)";5;55;kg;7;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Incline Bench Press (Dumbbell)";1;13.5;kg;12;;;;0;"";;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Incline Bench Press (Dumbbell)";2;16;kg;12;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Incline Bench Press (Dumbbell)";3;19;kg;10;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Incline Bench Press (Dumbbell)";4;22;kg;7;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Chest Dip";1;0;kg;8;;;;0;"";;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Chest Dip";2;16;kg;8;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Chest Dip";3;16;kg;7;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Chest Dip";4;16;kg;6;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Cable Crossover";1;20;kg;12;;;;0;"";;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Cable Crossover";2;25;kg;10;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Cable Crossover";3;20;kg;12;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";1;40;kg;12;;;;0;"";;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";2;40;kg;12;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";3;40;kg;12;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";4;40;kg;12;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Triceps Extension (Cable)";1;20;kg;12;;;;0;"";;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Triceps Extension (Cable)";2;20;kg;12;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Triceps Extension (Cable)";3;15;kg;12;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Triceps Extension (Cable)";4;15;kg;12;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Crunch";1;16;kg;15;;;;0;"";;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Crunch";2;16;kg;15;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Crunch";3;16;kg;15;;;;0;;;1h 6m
2023-11-27 16:07:32;"Chest and Triceps";"Crunch";4;16;kg;15;;;;0;;;1h 6m
2023-11-29 18:06:31;"Back and Biceps";"Pull Up";1;;;8;;;;0;"";"";1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Pull Up";2;10;kg;8;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Pull Up";3;20;kg;5;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Pull Up";4;30;kg;3;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Pull Up";5;30;kg;2;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Pull Up";6;10;kg;8;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Pull Up";7;10;kg;7;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Seated Row (Cable)";1;50;kg;12;;;;0;"";;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Seated Row (Cable)";2;40;kg;12;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Seated Row (Cable)";3;40;kg;12;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Lat Pulldown (Cable)";1;60;kg;10;;;;0;"";;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Lat Pulldown (Cable)";2;60;kg;8;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Lat Pulldown (Cable)";3;50;kg;12;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Lat Pulldown (Cable)";4;50;kg;12;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Seated Row (Machine)";1;60;kg;7;;;;0;"";;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Seated Row (Machine)";2;50;kg;12;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Seated Row (Machine)";3;50;kg;12;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Bicep Curl (Barbell)";1;22;kg;8;;;;0;"";;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Bicep Curl (Barbell)";2;32;kg;3;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Bicep Curl (Barbell)";3;32;kg;4;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Bicep Curl (Barbell)";4;32;kg;3;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Bicep Curl (Dumbbell)";1;13.5;kg;16;;;;0;"";;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Bicep Curl (Dumbbell)";2;13.5;kg;16;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Bicep Curl (Dumbbell)";3;11;kg;16;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Bicep Curl (Dumbbell)";4;11;kg;16;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";1;20;kg;20;;;;0;"";;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";2;30;kg;15;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";3;30;kg;15;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";4;30;kg;15;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";5;20;kg;20;;;;0;;;1h 38m
2023-11-29 18:06:31;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";6;20;kg;20;;;;0;;;1h 38m
2023-12-01 16:35:23;"Legs";"Squat (Barbell)";1;20;kg;15;;;;0;"";"";51m
2023-12-01 16:35:23;"Legs";"Squat (Barbell)";2;40;kg;12;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Squat (Barbell)";3;60;kg;10;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Squat (Barbell)";4;80;kg;6;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Squat (Barbell)";5;80;kg;6;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Squat (Barbell)";6;80;kg;5;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Leg Extension (Machine)";1;40;kg;12;;;;0;"";;51m
2023-12-01 16:35:23;"Legs";"Leg Extension (Machine)";2;40;kg;12;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Leg Extension (Machine)";3;40;kg;12;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Leg Extension (Machine)";4;40;kg;12;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Romanian Deadlift (Dumbbell)";1;13;kg;12;;;;0;"";;51m
2023-12-01 16:35:23;"Legs";"Romanian Deadlift (Dumbbell)";2;13;kg;12;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Romanian Deadlift (Dumbbell)";3;13;kg;12;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Romanian Deadlift (Dumbbell)";4;13;kg;12;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Standing Calf Raise (Barbell)";1;20;kg;15;;;;0;"";;51m
2023-12-01 16:35:23;"Legs";"Standing Calf Raise (Barbell)";2;40;kg;20;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Standing Calf Raise (Barbell)";3;40;kg;20;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Standing Calf Raise (Barbell)";4;40;kg;20;;;;0;;;51m
2023-12-01 16:35:23;"Legs";"Standing Calf Raise (Barbell)";5;40;kg;20;;;;0;;;51m
2023-12-03 15:15:48;"Chest and Triceps";"Bench Press (Barbell)";1;20;kg;20;;;;0;"";"";1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Bench Press (Barbell)";2;40;kg;10;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Bench Press (Barbell)";3;60;kg;5;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Bench Press (Barbell)";4;65;kg;2;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Bench Press (Barbell)";5;70;kg;4;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Incline Bench Press (Dumbbell)";1;16;kg;12;;;;0;"";;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Incline Bench Press (Dumbbell)";2;19;kg;10;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Incline Bench Press (Dumbbell)";3;22;kg;8;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Incline Bench Press (Dumbbell)";4;24.5;kg;6;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Chest Dip";1;19;kg;8;;;;0;"";;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Chest Dip";2;19;kg;8;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Chest Dip";3;19;kg;8;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Chest Dip";4;19;kg;8;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Cable Crossover";1;15;kg;12;;;;0;"";;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Cable Crossover";2;15;kg;12;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Cable Crossover";3;10;kg;12;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";1;40;kg;12;;;;0;"";;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";2;40;kg;12;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";3;40;kg;12;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";4;40;kg;12;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Triceps Extension (Cable)";1;20;kg;12;;;;0;"";;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Triceps Extension (Cable)";2;20;kg;12;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Triceps Extension (Cable)";3;20;kg;12;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Triceps Extension (Cable)";4;20;kg;15;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Crunch";1;0;kg;15;;;;0;"";;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Crunch";2;16;kg;15;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Crunch";3;16;kg;15;;;;0;;;1h 13m
2023-12-03 15:15:48;"Chest and Triceps";"Crunch";4;16;kg;15;;;;0;;;1h 13m
2023-12-05 19:38:48;"Back and Biceps";"Pull Up";1;;;8;;;;0;"";"";53m
2023-12-05 19:38:48;"Back and Biceps";"Pull Up";2;19;kg;8;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Pull Up";3;19;kg;6;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Pull Up";4;19;kg;4;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Pull Up";5;0;kg;4;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Pull Up";6;0;kg;8;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Seated Row (Cable)";1;50;kg;12;;;;0;"";;53m
2023-12-05 19:38:48;"Back and Biceps";"Seated Row (Cable)";2;50;kg;12;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Seated Row (Cable)";3;50;kg;12;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Lat Pulldown (Cable)";1;60;kg;10;;;;0;"";;53m
2023-12-05 19:38:48;"Back and Biceps";"Lat Pulldown (Cable)";2;60;kg;10;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Lat Pulldown (Cable)";3;50;kg;12;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Lat Pulldown (Cable)";4;50;kg;12;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Seated Row (Machine)";1;50;kg;12;;;;0;"";;53m
2023-12-05 19:38:48;"Back and Biceps";"Seated Row (Machine)";2;50;kg;12;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Seated Row (Machine)";3;50;kg;12;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Bicep Curl (Barbell)";1;20;kg;7;;;;0;"";;53m
2023-12-05 19:38:48;"Back and Biceps";"Bicep Curl (Barbell)";2;20;kg;8;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Bicep Curl (Barbell)";3;20;kg;8;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Bicep Curl (Barbell)";4;20;kg;8;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Bicep Curl (Barbell)";5;10;kg;10;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Bicep Curl (Dumbbell)";1;10;kg;24;;;;0;"";;53m
2023-12-05 19:38:48;"Back and Biceps";"Bicep Curl (Dumbbell)";2;10;kg;24;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Bicep Curl (Dumbbell)";3;10;kg;24;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Bicep Curl (Dumbbell)";4;10;kg;24;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";1;20;kg;20;;;;0;"";;53m
2023-12-05 19:38:48;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";2;30;kg;15;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";3;30;kg;12;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";4;30;kg;10;;;;0;;;53m
2023-12-05 19:38:48;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";5;20;kg;20;;;;0;;;53m
2023-12-07 18:35:10;"Legs";"Squat (Barbell)";1;20;kg;15;;;;0;"";"";1h 8m
2023-12-07 18:35:10;"Legs";"Squat (Barbell)";2;50;kg;12;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Squat (Barbell)";3;80;kg;8;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Squat (Barbell)";4;90;kg;1;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Squat (Barbell)";5;100;kg;2;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Squat (Barbell)";6;50;kg;12;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Squat (Barbell)";7;50;kg;12;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Leg Extension (Machine)";1;40;kg;12;;;;0;"";;1h 8m
2023-12-07 18:35:10;"Legs";"Leg Extension (Machine)";2;40;kg;12;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Leg Extension (Machine)";3;40;kg;12;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Leg Extension (Machine)";4;40;kg;12;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Romanian Deadlift (Dumbbell)";1;13;kg;12;;;;0;"";;1h 8m
2023-12-07 18:35:10;"Legs";"Romanian Deadlift (Dumbbell)";2;13;kg;12;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Romanian Deadlift (Dumbbell)";3;13;kg;12;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Romanian Deadlift (Dumbbell)";4;13;kg;12;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Standing Calf Raise (Barbell)";1;20;kg;15;;;;0;"";;1h 8m
2023-12-07 18:35:10;"Legs";"Standing Calf Raise (Barbell)";2;50;kg;15;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Standing Calf Raise (Barbell)";3;50;kg;15;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Standing Calf Raise (Barbell)";4;50;kg;15;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Standing Calf Raise (Barbell)";5;50;kg;15;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Arnold Press (Dumbbell)";1;16;kg;12;;;;0;"";;1h 8m
2023-12-07 18:35:10;"Legs";"Arnold Press (Dumbbell)";2;22;kg;7;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Arnold Press (Dumbbell)";3;22;kg;6;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Arnold Press (Dumbbell)";4;22;kg;6;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Lateral Raise (Dumbbell)";1;13;kg;12;;;;0;"";;1h 8m
2023-12-07 18:35:10;"Legs";"Lateral Raise (Dumbbell)";2;13;kg;12;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Lateral Raise (Dumbbell)";3;13;kg;12;;;;0;;;1h 8m
2023-12-07 18:35:10;"Legs";"Lateral Raise (Dumbbell)";4;13;kg;12;;;;0;;;1h 8m
2023-12-09 19:08:05;"Chest and Triceps";"Bench Press (Barbell)";1;20;kg;20;;;;0;"";"";1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Bench Press (Barbell)";2;40;kg;12;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Bench Press (Barbell)";3;60;kg;8;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Bench Press (Barbell)";4;60;kg;7;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Bench Press (Barbell)";5;60;kg;8;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Bench Press (Barbell)";6;40;kg;15;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Incline Bench Press (Dumbbell)";1;19;kg;12;;;;0;"";;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Incline Bench Press (Dumbbell)";2;19;kg;10;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Incline Bench Press (Dumbbell)";3;19;kg;10;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Incline Bench Press (Dumbbell)";4;19;kg;10;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Chest Dip";1;19;kg;10;;;;0;"";;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Chest Dip";2;19;kg;8;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Chest Dip";3;19;kg;7;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Cable Crossover";1;15;kg;15;;;;0;"";;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Cable Crossover";2;15;kg;15;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Cable Crossover";3;15;kg;15;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Cable Crossover";4;15;kg;15;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Cable Crossover";5;10;kg;12;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";1;40;kg;12;;;;0;"";;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";2;45;kg;12;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";3;40;kg;12;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Triceps Pushdown (Cable - Straight Bar)";4;40;kg;12;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Triceps Extension (Cable)";1;20;kg;12;;;;0;"";;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Triceps Extension (Cable)";2;20;kg;12;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Triceps Extension (Cable)";3;20;kg;12;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Triceps Extension (Cable)";4;20;kg;12;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Crunch";1;16;kg;15;;;;0;"";;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Crunch";2;16;kg;15;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Crunch";3;16;kg;15;;;;0;;;1h 11m
2023-12-09 19:08:05;"Chest and Triceps";"Crunch";4;16;kg;15;;;;0;;;1h 11m
2023-12-11 18:31:51;"Back and Biceps";"Pull Up";1;;;8;;;;0;"";"";1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Pull Up";2;20;kg;8;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Pull Up";3;20;kg;5;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Pull Up";4;0;kg;8;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Pull Up";5;0;kg;8;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Pull Up";6;0;kg;5;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Lat Pulldown (Cable)";1;50;kg;12;;;;0;"";;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Lat Pulldown (Cable)";2;50;kg;12;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Lat Pulldown (Cable)";3;50;kg;12;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Lat Pulldown (Cable)";4;50;kg;12;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Lat Pulldown (Cable)";5;40;kg;12;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Lat Pulldown (Cable)";6;40;kg;12;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Lat Pulldown (Cable)";7;40;kg;12;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Lat Pulldown (Cable)";8;40;kg;12;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Bicep Curl (Barbell)";1;20;kg;12;;;;0;"";;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Bicep Curl (Barbell)";2;20;kg;12;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Bicep Curl (Barbell)";3;20;kg;12;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Bicep Curl (Dumbbell)";1;11;kg;16;;;;0;"";;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Bicep Curl (Dumbbell)";2;11;kg;16;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Bicep Curl (Dumbbell)";3;11;kg;16;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Bicep Curl (Dumbbell)";4;8.5;kg;24;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Bicep Curl (Dumbbell)";5;8.5;kg;24;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Bicep Curl (Dumbbell)";6;8.5;kg;24;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";1;20;kg;20;;;;0;"";;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";2;30;kg;20;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";3;30;kg;15;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";4;30;kg;15;;;;0;;;1h 3m
2023-12-11 18:31:51;"Back and Biceps";"Seated Palms Up Wrist Curl (Dumbbell)";5;20;kg;30;;;;0;;;1h 3m
2023-12-13 17:38:42;"Legs";"Squat (Barbell)";1;20;kg;15;;;;0;"";"";58m
2023-12-13 17:38:42;"Legs";"Squat (Barbell)";2;50;kg;12;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Squat (Barbell)";3;70;kg;10;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Squat (Barbell)";4;70;kg;10;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Leg Extension (Machine)";1;40;kg;12;;;;0;"";;58m
2023-12-13 17:38:42;"Legs";"Leg Extension (Machine)";2;40;kg;12;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Leg Extension (Machine)";3;40;kg;12;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Leg Extension (Machine)";4;40;kg;12;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Romanian Deadlift (Dumbbell)";1;13;kg;12;;;;0;"";;58m
2023-12-13 17:38:42;"Legs";"Romanian Deadlift (Dumbbell)";2;13;kg;12;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Romanian Deadlift (Dumbbell)";3;13;kg;12;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Romanian Deadlift (Dumbbell)";4;13;kg;12;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Standing Calf Raise (Barbell)";1;20;kg;20;;;;0;"";;58m
2023-12-13 17:38:42;"Legs";"Standing Calf Raise (Barbell)";2;50;kg;16;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Standing Calf Raise (Barbell)";3;50;kg;16;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Standing Calf Raise (Barbell)";4;50;kg;17;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Standing Calf Raise (Barbell)";5;20;kg;30;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Arnold Press (Dumbbell)";1;13;kg;12;;;;0;"";;58m
2023-12-13 17:38:42;"Legs";"Arnold Press (Dumbbell)";2;19;kg;10;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Arnold Press (Dumbbell)";3;19;kg;10;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Arnold Press (Dumbbell)";4;19;kg;10;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Lateral Raise (Dumbbell)";1;11;kg;15;;;;0;"";;58m
2023-12-13 17:38:42;"Legs";"Lateral Raise (Dumbbell)";2;11;kg;15;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Lateral Raise (Dumbbell)";3;11;kg;15;;;;0;;;58m
2023-12-13 17:38:42;"Legs";"Lateral Raise (Dumbbell)";4;11;kg;15;;;;0;;;58m
2023-12-17 13:25:56;"Chest and Triceps";"Bench Press (Barbell)";1;20;kg;15;;;;0;"";"";33m
