endTime,startTime,activityProbability,topCandidateType,topCandidateProbability,distanceMeters,startLatitude,startLongitude,endLatitude,endLongitude,relativeWeekNum,person
2024-12-17T16:37:23.772+01:00,2024-12-17 16:00:06.721,0.993292,cycling,0.0,10350.78418,52.221306,21.008939,52.252138,20.912048,2,mi
2024-12-19T15:45:57.096+01:00,2024-12-19 15:26:29.851,0.893289,cycling,0.0,228.383362,52.252107,20.911802,52.25017,20.910688,2,mi
2024-12-19T15:51:03.788+01:00,2024-12-19 15:45:57.096,0.985159,cycling,0.0,1144.668823,52.25017,20.910688,52.240216,20.913296,2,mi
2024-12-19T18:32:25.359+01:00,2024-12-19 15:55:24.957,0.976865,cycling,0.0,7429.029785,52.239057,20.914411,52.221919,21.007187,2,mi
2024-12-19T18:38:40.229+01:00,2024-12-19 18:32:25.126,0.981434,cycling,0.0,710.18042,52.223869,21.007976,52.229649,21.003557,2,mi
2024-12-19T19:36:18.506+01:00,2024-12-19 18:54:57.164,0.996325,cycling,0.0,7648.151367,52.232189,21.003269,52.250728,20.911092,2,mi
2024-12-19T19:37:29.379+01:00,2024-12-19 19:36:18.506,0.977159,cycling,0.0,166.143097,52.250728,20.911092,52.252121,20.911974,2,mi
2024-12-20T14:08:47.727+01:00,2024-12-20 14:03:51.275,0.983223,cycling,0.0,1294.852661,52.250878,20.911348,52.239363,20.913459,2,mi
2024-12-20T14:31:20.195+01:00,2024-12-20 14:13:05.130,0.976054,in subway,0.0,7406.130859,52.239029,20.914255,52.22246,21.007517,2,mi
2024-12-20T17:04:20.234+01:00,2024-12-20 16:56:41.713,0.991918,cycling,0.0,1635.153442,52.221182,21.010413,52.230665,21.011038,2,mi
2024-12-20T17:35:14.761+01:00,2024-12-20 17:25:06.243,0.777947,cycling,0.0,366.303101,52.231108,21.013803,52.232834,21.016909,2,mi
2024-12-20T22:37:25.062+01:00,2024-12-20 22:03:54.363,0.983033,cycling,0.0,8664.133789,52.237017,21.018118,52.252111,20.911917,2,mi
2024-12-21T09:02:22.090+01:00,2024-12-21 08:43:47.089,0.977282,in passenger vehicle,0.905347,7596.341797,52.267577,20.937791,52.26089,21.033919,2,mi
2024-12-21T10:02:17.075+01:00,2024-12-21 09:07:33.089,0.984744,in passenger vehicle,0.944258,11631.229492,51.968498,21.563269,51.897957,21.604022,2,mi
2024-12-21T10:16:38.051+01:00,2024-12-21 10:02:17.075,0.768208,walking,0.57468,828.867188,51.897957,21.604022,51.896273,21.614017,2,mi
2024-12-21T11:59:01.079+01:00,2024-12-21 11:42:18.267,0.853681,walking,0.728775,1002.143433,51.896663,21.615195,51.898015,21.604859,2,mi
2024-12-21T12:26:02.094+01:00,2024-12-21 11:59:01.079,0.987077,in passenger vehicle,0.947445,10278.931641,52.117839,21.368647,52.099934,21.264195,2,mi
2024-12-21T12:46:33.094+01:00,2024-12-21 12:37:21.097,0.974807,in passenger vehicle,0.930187,3850.149414,52.101881,21.263658,52.127467,21.239926,2,mi
2024-12-21T14:12:50.086+01:00,2024-12-21 13:07:36.089,0.993822,in passenger vehicle,0.710389,9951.134766,52.226568,21.002984,52.250932,20.912096,2,mi
2024-12-22T13:18:21.699+01:00,2024-12-22 13:11:12.305,0.842034,cycling,0.0,1278.643799,52.247761,20.911369,52.239028,20.91424,2,mi
2024-12-22T13:35:13.001+01:00,2024-12-22 13:18:21.699,0.981046,in subway,0.671068,6577.710449,52.239028,20.91424,52.228101,21.002067,2,mi
2024-12-22T16:28:21.930+01:00,2024-12-22 16:13:55.943,0.988449,cycling,0.0,2678.37915,52.228151,21.002997,52.249074,20.998357,2,mi
2024-12-22T18:34:14.956+01:00,2024-12-22 17:52:58.990,0.997381,cycling,0.0,8812.657227,52.249149,20.996741,52.252124,20.911968,2,mi
2024-12-23T15:29:12.100+01:00,2024-12-23 14:59:37.813,0.988358,in passenger vehicle,0.0,4505.940918,52.21524,20.964568,52.188838,20.9917,3,mi
2024-12-23T16:33:31.474+01:00,2024-12-23 16:30:32.556,0.777056,walking,0.0,99.727859,52.190465,20.992142,52.191275,20.99277,3,mi
2024-12-23T16:57:14.000+01:00,2024-12-23 16:33:31.474,0.978177,in passenger vehicle,0.670586,5491.351562,52.190465,20.992142,52.223564,21.009483,3,mi
2024-12-23T17:05:50.388+01:00,2024-12-23 16:57:14.000,0.80139,walking,0.497824,831.600342,52.223564,21.009483,52.229552,21.003682,3,mi
2024-12-23T23:29:10.221+01:00,2024-12-23 23:18:57.131,0.986338,walking,0.930976,821.582764,52.229605,21.008696,52.224108,21.007836,3,mi
2024-12-24T00:02:48.802+01:00,2024-12-23 23:36:46.099,0.994523,in passenger vehicle,0.766009,13033.463867,52.223168,21.007559,52.252562,20.911516,3,mi
2024-12-26T14:59:13.181+01:00,2024-12-26 14:58:52.715,0.837445,walking,0.46145,100.500916,52.256457,20.920958,52.255655,20.920639,3,mi
2024-12-26T15:17:30.404+01:00,2024-12-26 15:14:14.928,0.984173,cycling,0.344873,690.802124,52.255035,20.919938,52.251868,20.911297,3,mi
2024-12-27T20:17:27.069+01:00,2024-12-27 19:50:04.449,0.963201,in bus,0.4629,8589.21875,52.252293,20.913491,52.237005,21.017288,3,mi
2024-12-27T20:22:06.279+01:00,2024-12-27 20:17:27.069,0.984543,walking,0.52325,322.295105,52.237005,21.017288,52.234303,21.018898,3,mi
2024-12-28T00:38:02.189+01:00,2024-12-27 23:51:07.146,0.968447,walking,0.878544,121.256073,52.250891,20.911225,52.251955,20.911386,3,mi
2024-12-28T18:38:14.203+01:00,2024-12-28 18:35:18.483,0.971294,walking,0.628904,204.515381,52.252496,20.911611,52.251704,20.913105,3,mi
2024-12-28T19:00:38.986+01:00,2024-12-28 18:38:14.203,0.903129,in tram,0.454914,8255.825195,52.25275,20.912813,52.235023,21.009213,3,mi
2024-12-28T19:13:09.062+01:00,2024-12-28 19:00:38.986,0.943792,walking,0.48551,1105.849487,52.235023,21.009213,52.227486,21.015601,3,mi
2024-12-28T19:53:54.119+01:00,2024-12-28 19:45:38.829,0.982131,walking,0.955101,611.48114,52.227903,21.01774,52.227378,21.023311,3,mi
2024-12-28T22:54:33.087+01:00,2024-12-28 22:25:53.667,0.724386,walking,0.670866,408.596924,52.219913,21.018272,52.216339,21.019514,3,mi
2024-12-29T00:42:24.060+01:00,2024-12-28 23:49:29.997,0.924988,walking,0.623164,8603.887695,52.217401,21.01939,52.239291,20.913891,3,mi
2024-12-29T00:46:21.815+01:00,2024-12-29 00:42:24.060,0.995679,in tram,0.888635,1368.50354,52.239291,20.913891,52.251421,20.912827,3,mi
2024-12-29T00:51:07.290+01:00,2024-12-29 00:46:21.815,0.973041,walking,0.466853,259.489655,52.251421,20.912827,52.252442,20.912817,3,mi
2024-12-31T17:23:08.121+01:00,2024-12-31 17:21:23.564,0.967109,walking,0.661463,126.689026,52.252698,20.91163,52.252057,20.913168,4,mi
2024-12-31T17:35:38.916+01:00,2024-12-31 17:23:08.121,0.963243,in tram,0.403844,2548.13916,52.252057,20.913168,52.240243,20.928847,4,mi
2024-12-31T18:05:27.762+01:00,2024-12-31 17:35:38.916,0.912784,in subway,0.588348,5950.98877,52.240243,20.928847,52.235054,21.008269,4,mi
2024-12-31T18:40:37.565+01:00,2024-12-31 18:08:49.829,0.967484,walking,0.741163,2436.285156,52.235,21.008264,52.219705,21.018249,4,mi
2024-12-31T19:48:19.542+01:00,2024-12-31 19:21:48.852,0.978968,in subway,0.0,8474.134766,52.219723,21.015812,52.283265,20.95407,4,mi
2025-01-01T05:09:30.529+01:00,2025-01-01 03:49:38.884,0.988461,walking,0.929708,5202.583496,52.274737,20.940235,52.240078,20.913039,4,mi
2025-01-01T05:22:18.833+01:00,2025-01-01 05:15:16.999,0.753515,in tram,0.414993,239.954285,52.250049,20.911262,52.252169,20.911918,4,mi
2025-01-01T15:41:20.544+01:00,2025-01-01 15:33:06.729,0.814163,in tram,0.310228,1408.987671,52.250853,20.911268,52.23906,20.914386,4,mi
2025-01-01T15:56:51.981+01:00,2025-01-01 15:41:20.544,0.984265,in subway,0.0,6523.062012,52.23906,20.914386,52.230538,21.006735,4,mi
2025-01-01T20:00:45.718+01:00,2025-01-01 19:57:16.683,0.852797,walking,0.783494,375.115723,52.230197,21.006699,52.230857,21.008357,4,mi
2025-01-01T21:24:52.394+01:00,2025-01-01 20:56:38.302,0.994219,in subway,0.0,8406.1875,52.231266,21.0106,52.251999,20.911704,4,mi
2025-01-02T13:56:24.076+01:00,2025-01-02 13:52:01.662,0.98516,cycling,0.508949,1340.474731,52.251661,20.910906,52.240056,20.913082,4,mi
2025-01-02T14:18:15.509+01:00,2025-01-02 14:00:40.435,0.990656,in subway,0.598258,6519.820801,52.239029,20.914225,52.233847,21.009088,4,mi
2025-01-02T14:48:42.088+01:00,2025-01-02 14:18:15.509,0.94616,walking,0.828819,1862.946655,52.233847,21.009088,52.221305,21.009368,4,mi
2025-01-02T15:43:44.543+01:00,2025-01-02 15:35:39.090,0.917404,walking,0.841543,626.601501,52.220092,21.012053,52.216692,21.018031,4,mi
2025-01-02T16:14:53.808+01:00,2025-01-02 15:59:37.054,0.960765,walking,0.856965,1056.018555,52.216633,21.017803,52.22202,21.007159,4,mi
2025-01-02T18:06:25.248+01:00,2025-01-02 17:51:55.435,0.981223,cycling,0.0,2591.082031,52.221272,21.009763,52.23667,21.017246,4,mi
2025-01-02T20:30:16.860+01:00,2025-01-02 20:09:37.465,0.992904,in bus,0.669526,5924.897949,52.236568,21.015073,52.240693,20.929784,4,mi
2025-01-02T21:48:13.737+01:00,2025-01-02 21:35:28.313,0.995678,in subway,0.0,2518.869141,52.24038,20.928236,52.251919,20.913102,4,mi
2025-01-03T09:59:09.560+01:00,2025-01-03 09:49:26.243,0.809504,cycling,0.444615,1842.805664,52.251173,20.911357,52.239023,20.914214,4,mi
2025-01-03T10:17:52.723+01:00,2025-01-03 09:59:09.560,0.959187,in subway,0.0,7343.564453,52.239023,20.914214,52.221851,21.007153,4,mi
2025-01-03T12:03:17.281+01:00,2025-01-03 11:54:44.197,0.972576,cycling,0.0,1563.367065,52.223287,21.008379,52.236064,21.003778,4,mi
2025-01-03T14:43:30.578+01:00,2025-01-03 14:35:00.285,0.992902,cycling,0.0,1858.739014,52.235097,21.004403,52.223264,21.016574,4,mi
2025-01-03T15:34:38.451+01:00,2025-01-03 15:33:51.421,0.907028,cycling,0.0,94.825912,52.223214,21.01653,52.222971,21.015196,4,mi
2025-01-03T17:44:56.581+01:00,2025-01-03 17:04:53.881,0.984038,in subway,0.0,10436.976562,52.221473,21.008067,52.252154,20.912854,4,mi
2025-01-05T10:33:29.000+01:00,2025-01-05 10:12:14.236,0.989297,cycling,0.0,5095.54834,52.252483,20.912758,52.289829,20.950398,4,mi
2025-01-05T13:11:55.871+01:00,2025-01-05 12:37:25.242,0.994193,walking,0.934403,2608.923584,52.294668,20.961059,52.280856,20.946746,4,mi
2025-01-05T14:29:02.824+01:00,2025-01-05 14:03:16.012,0.997004,cycling,0.0,5240.922363,52.280785,20.946764,52.252151,20.911774,4,mi
2025-01-07T13:46:38.609+01:00,2025-01-07 13:39:34.438,0.831445,cycling,0.331562,1548.984863,52.25159,20.911091,52.239046,20.914348,5,mi
2025-01-07T14:05:11.604+01:00,2025-01-07 13:46:38.609,0.990458,in subway,0.0,7286.057617,52.239046,20.914348,52.222852,21.007726,5,mi
2025-01-07T15:32:56.596+01:00,2025-01-07 15:31:19.028,0.953568,cycling,0.0,313.342377,52.227124,21.005957,52.229799,21.00451,5,mi
2025-01-07T15:57:55.830+01:00,2025-01-07 15:53:30.661,0.95344,cycling,0.0,700.087341,52.229705,21.004102,52.233423,20.998691,5,mi
2025-01-07T21:37:09.446+01:00,2025-01-07 21:09:30.098,0.996201,cycling,0.0,7604.32666,52.232411,20.994819,52.252214,20.913366,5,mi
2025-01-07T21:41:23.963+01:00,2025-01-07 21:37:09.446,0.845113,cycling,0.0,104.653221,52.252214,20.913366,52.252168,20.91183,5,mi
2025-01-08T14:35:32.880+01:00,2025-01-08 14:24:12.336,0.829066,cycling,0.307569,1604.667236,52.25156,20.911045,52.239393,20.916357,5,mi
2025-01-08T15:00:30.679+01:00,2025-01-08 14:35:32.880,0.990859,in subway,0.0,8190.337891,52.239393,20.916357,52.226561,21.022308,5,mi
2025-01-08T15:45:06.800+01:00,2025-01-08 15:41:48.000,0.965889,cycling,0.0,531.130798,52.226162,21.022469,52.223419,21.017087,5,mi
2025-01-08T16:41:56.890+01:00,2025-01-08 16:26:56.796,0.84657,cycling,0.0,176.728455,52.223448,21.017264,52.223664,21.019834,5,mi
2025-01-08T16:55:50.615+01:00,2025-01-08 16:41:56.890,0.923115,cycling,0.0,1633.454956,52.23035,21.019666,52.24363,21.014305,5,mi
2025-01-08T20:37:26.853+01:00,2025-01-08 20:03:04.164,0.996405,in subway,0.32482,9167.120117,52.242108,21.015469,52.25197,20.91299,5,mi
2025-01-08T20:39:01.464+01:00,2025-01-08 20:37:26.853,0.665185,walking,0.458823,95.650742,52.25197,20.91299,52.252311,20.911956,5,mi
